"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"132","Thailand","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.5","3"
"132","Thailand","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.5","3"
"132","Thailand","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.5","3"
"132","Thailand","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.5","3"
"132","Thailand","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.5","3"
"132","Thailand","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.9",""
"135","Timor Leste","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.1",""
"135","Timor Leste","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","97.7","17"
"135","Timor Leste","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","95.8",""
"135","Timor Leste","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","94.8",""
"135","Timor Leste","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","93.2",""
"135","Timor Leste","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","94.3",""
"135","Timor Leste","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","96.5",""
"73","Togo","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.2",""
"73","Togo","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.3",""
"73","Togo","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.3",""
"73","Togo","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.1",""
"73","Togo","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.5",""
"73","Togo","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.7",""
"285","Tokelau","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","102.0",""
"286","Tonga","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","96.4",""
"286","Tonga","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.2","7"
"286","Tonga","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.3","7"
"286","Tonga","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.6","7"
"286","Tonga","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","96.7",""
"286","Tonga","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.8","7"
"286","Tonga","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.9","7"
"286","Tonga","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.0","7"
"286","Tonga","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","97.1",""
"286","Tonga","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.4",""
"286","Tonga","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.3","7"
"286","Tonga","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.4","7"
"286","Tonga","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.6","7"
"286","Tonga","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.8","7"
"286","Tonga","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.8","7"
"286","Tonga","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.4",""
"286","Tonga","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","98.8",""
"286","Tonga","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.7",""
"246","Trinidad and Tobago","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.3",""
"246","Trinidad and Tobago","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.8",""
"246","Trinidad and Tobago","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.4",""
"246","Trinidad and Tobago","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.4",""
"246","Trinidad and Tobago","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","99.4",""
"246","Trinidad and Tobago","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.9",""
"246","Trinidad and Tobago","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.9",""
"246","Trinidad and Tobago","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.3",""
"246","Trinidad and Tobago","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.2",""
"246","Trinidad and Tobago","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.3",""
"246","Trinidad and Tobago","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.9",""
"246","Trinidad and Tobago","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.7",""
"246","Trinidad and Tobago","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.4",""
"246","Trinidad and Tobago","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.4",""
"246","Trinidad and Tobago","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.2",""
"246","Trinidad and Tobago","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.9",""
"246","Trinidad and Tobago","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.4",""
"246","Trinidad and Tobago","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","100.1",""
"246","Trinidad and Tobago","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.9",""
"246","Trinidad and Tobago","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.9",""
"246","Trinidad and Tobago","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.1",""
"246","Trinidad and Tobago","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.8",""
"246","Trinidad and Tobago","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.3",""
"246","Trinidad and Tobago","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.5",""
"246","Trinidad and Tobago","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.7",""
"246","Trinidad and Tobago","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.6",""
"74","Tunisia","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.6",""
"74","Tunisia","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.3",""
"74","Tunisia","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.2","7"
"74","Tunisia","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.3","7"
"74","Tunisia","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.0","7"
"74","Tunisia","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.9","7"
"74","Tunisia","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.1",""
"74","Tunisia","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","97.9",""
"74","Tunisia","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.8","7"
"74","Tunisia","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.9",""
"74","Tunisia","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.1","7"
"74","Tunisia","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.8","7"
"74","Tunisia","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.2","7"
"74","Tunisia","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.3","7"
"74","Tunisia","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.7","7"
"74","Tunisia","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.6",""
"136","Turkey","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.5",""
"136","Turkey","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.8","7"
"136","Turkey","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.9","7"
"136","Turkey","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.9","7"
"136","Turkey","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.0","7"
"136","Turkey","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","97.4",""
"136","Turkey","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.0","7"
"136","Turkey","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.2",""
"136","Turkey","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.9","7"
"136","Turkey","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.9","7"
"136","Turkey","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.8","7"
"136","Turkey","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.8","7"
"136","Turkey","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.9",""
"136","Turkey","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","97.4",""
"136","Turkey","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.7",""
"136","Turkey","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","97.4",""
"136","Turkey","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.5",""
"134","Turkmenistan","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.0",""
"134","Turkmenistan","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.8",""
"134","Turkmenistan","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","101.5",""
